"Name","Team","GS","G","IP","W","L","QS","SV","HLD","H","ER","HR","SO","BB","WHIP","K/9","BB/9","ERA","FIP","-1","WAR","RA9-WAR","-1","ADP","playerid"
"Matt Magill","","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.36","7.73","3.36","4.45","4.59","","0.0","-0.1","","999.0","3950"
"Dillon Maples","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","8.81","5.56","4.67","4.78","","0.0","0.0","","999.0","14672"
"Braden Shipley","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","7.19","4.31","4.69","4.78","","0.0","0.0","","999.0","15158"
"Sal Romano","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.93","3.10","4.56","4.68","","0.0","-0.1","","999.0","13690"
"Austin Ross","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.88","4.46","4.71","4.78","","0.0","0.0","","999.0","sa3007817"
"Houston Harding","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.65","4.05","4.73","4.90","","0.0","0.0","","999.0","sa3017820"
"Zack Erwin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.58","3.69","4.62","4.78","","0.0","0.0","","999.0","sa857605"
"Garrett Kelly","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","8.03","4.45","4.74","4.78","","0.0","0.0","","999.0","sa920187"
"Demarcus Evans","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","8.58","4.49","4.71","4.78","","0.0","0.0","","999.0","21087"
"Diomar Lopez","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","7.61","4.15","5.21","5.10","","0.0","0.0","","999.0","sa828277"
"Tim Naughton","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","8.32","5.16","4.70","4.78","","0.0","0.0","","999.0","sa3004713"
"Aneuris Rosario","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.70","4.35","4.77","4.78","","0.0","0.0","","999.0","sa828343"
"Alec Wisely","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.55","4.13","4.73","4.79","","0.0","0.0","","999.0","sa3010305"
"Joe Record","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.18","4.29","4.61","4.73","","0.0","-0.1","","999.0","sa3008619"
"Emilio Marquez","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","6.84","3.58","4.65","4.82","","0.0","0.0","","999.0","sa3006145"
"Addison Russ","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","8.43","4.25","4.58","4.69","","0.0","-0.1","","999.0","sa3004106"
"Graeme Stinson","TBR","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.47","7.20","4.33","4.24","4.55","","0.0","-0.1","","999.0","sa3011900"
"Chad Bettis","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","5.72","3.09","4.80","4.79","","0.0","0.0","","999.0","10587"
"Jordan Guerrero","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.36","3.93","4.70","4.85","","0.0","-0.1","","999.0","sa875153"
"Vidal Nuño","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.64","2.91","4.71","4.79","","0.0","0.0","","999.0","9674"
"Anderson Severino","","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.57","8.92","5.85","4.44","4.69","","0.0","0.0","","999.0","20582"
"Wladimir Pinto","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","8.32","4.84","4.71","4.79","","0.0","0.0","","999.0","sa871482"
"Juan Nicasio","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.95","3.73","4.82","4.79","","0.0","0.0","","999.0","7731"
"Kodi Medeiros","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","7.64","4.55","4.64","4.79","","0.0","0.0","","999.0","sa828664"
"Jake Newberry","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.34","3.68","4.73","4.79","","0.0","0.0","","999.0","15136"
"Evan Johnson","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.42","8.57","4.42","4.37","4.61","","0.0","-0.1","","999.0","sa3010000"
"Josh Lucas","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.97","3.72","4.82","4.79","","0.0","0.0","","999.0","11686"
"Justin Vernia","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.03","2.60","4.86","4.79","","0.0","0.0","","999.0","sa3008626"
"Adalberto Mejía","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.76","4.29","4.70","4.79","","0.0","0.0","","999.0","13188"
"Connor Law","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.34","4.33","4.70","4.84","","0.0","-0.1","","999.0","sa3004321"
"Shawn Kelley","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.35","7.17","2.75","4.80","4.79","","0.0","0.0","","999.0","7773"
"John Beller","STL","0","1","1.0","0","0","0","0","0","1","0","0","1","1","1.49","7.20","4.51","4.45","4.76","","0.0","-0.1","","999.0","sa3014972"
"Logan Cozart","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.67","3.83","4.73","4.79","","0.0","0.0","","999.0","sa875283"
"Wei-Yin Chen","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","6.97","2.93","4.73","4.80","","0.0","0.0","","999.0","13071"
"Bubba Derby","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.40","6.97","3.29","4.75","4.80","","0.0","0.0","","999.0","sa875183"
"Jhonatan German","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.63","4.27","4.75","4.80","","0.0","0.0","","999.0","sa883710"
"Alexander Guillen","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.79","3.54","4.78","4.80","","0.0","0.0","","999.0","sa737454"
"Justin Courtney","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.16","3.81","4.54","4.67","","0.0","-0.1","","999.0","sa3015069"
"Kervin Castro","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.49","7.94","4.54","4.71","4.76","","0.0","0.0","","999.0","21656"
"Derek Craft","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.96","4.00","4.59","4.70","","0.0","-0.1","","999.0","sa3006824"
"Zach Draper","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.13","3.33","4.72","4.80","","0.0","0.0","","999.0","sa3004355"
"Daniel Mengden","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.04","3.54","4.71","4.70","","0.0","0.0","","999.0","16980"
"Diogenes Almengo","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","7.49","4.37","4.76","4.80","","0.0","0.0","","999.0","sa835215"
"Zach Warren","PHI","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.57","8.03","5.45","4.66","4.94","","0.0","0.0","","999.0","sa829420"
"Jordan Sheffield","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.53","7.02","4.44","4.93","5.00","","0.0","0.0","","999.0","19682"
"Max Roberts","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.48","7.87","4.51","4.55","4.75","","0.0","-0.1","","999.0","sa3004014"
"Sam Williams","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.50","3.95","4.65","4.81","","0.0","0.0","","999.0","sa3010385"
"Jake Thompson","BOS","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","7.41","4.52","4.89","4.74","","0.0","0.0","","999.0","sa738914"
"Kodi Whitley","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.73","4.10","4.57","4.73","","0.0","-0.1","","999.0","19731"
"Tyler Thomas","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","7.54","4.26","4.64","4.81","","0.0","0.0","","999.0","sa873974"
"Alex Katz","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","6.87","4.21","4.67","4.81","","0.0","0.0","","999.0","sa827486"
"Brent Teller","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.23","3.82","4.83","4.74","","0.0","0.0","","999.0","sa3018794"
"Chris Gau","TBR","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.35","7.91","3.39","4.49","4.58","","0.0","-0.1","","999.0","sa3007728"
"Zach Hart","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.74","4.87","4.62","4.77","","0.0","-0.1","","999.0","sa3009997"
"Sean Gilmartin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.00","4.00","4.72","4.81","","0.0","0.0","","999.0","12781"
"Sean Mellen","TOR","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.52","3.87","4.66","4.86","","0.0","-0.1","","999.0","sa3011865"
"Wes Benjamin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.12","3.69","4.74","4.82","","0.0","0.0","","999.0","19243"
"Lincoln Henzman","CHW","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.35","3.75","4.82","4.92","","0.0","-0.1","","999.0","sa3005187"
"Jake Rice","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","7.42","4.39","4.70","4.75","","0.0","0.0","","999.0","sa3017593"
"Elvis Alvarado","DET","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","6.47","3.94","4.69","4.75","","0.0","-0.1","","999.0","sa919291"
"Cristopher Molina","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","6.80","3.58","4.81","4.82","","0.0","0.0","","999.0","sa828598"
"Cory Gearrin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","6.73","3.74","4.87","4.82","","0.0","0.0","","999.0","7947"
"Heath Fillmyer","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.74","3.65","4.82","4.82","","0.0","0.0","","999.0","17466"
"Joe Navilhon","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.37","7.49","3.26","4.75","4.82","","0.0","0.0","","999.0","sa918459"
"Carlos Espinal","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","7.40","4.48","4.72","4.82","","0.0","0.0","","999.0","sa872567"
"Burch Smith","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.97","3.28","4.86","4.82","","0.0","0.0","","999.0","12784"
"Kevin Quackenbush","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.11","3.94","4.81","4.82","","0.0","0.0","","999.0","12360"
"Oddy Nunez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","7.63","5.06","4.61","4.82","","0.0","0.0","","999.0","sa874248"
"Matt Albers","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.94","3.98","4.84","4.82","","0.0","0.0","","999.0","4300"
"Graham Spraker","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","8.12","4.29","4.74","4.82","","0.0","0.0","","999.0","sa3004024"
"Gianluca Dalatri","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","7.61","4.11","4.65","4.79","","0.0","-0.1","","999.0","sa3015119"
"Brian Glowicki","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.55","3.95","4.81","4.83","","0.0","0.0","","999.0","sa3004826"
"Jake Faria","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","7.23","3.55","4.83","4.83","","0.0","0.0","","999.0","13699"
"Andrew Karp","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.50","3.95","4.79","4.83","","0.0","0.0","","999.0","sa3007707"
"Tyler Lyons","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.38","7.80","3.44","4.57","4.73","","0.0","-0.1","","999.0","11334"
"Zach Willeman","KCR","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.54","6.91","4.63","4.81","4.86","","0.0","0.0","","999.0","sa3008443"
"Osvaldo Hernandez","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","6.13","3.30","4.60","4.89","","0.0","-0.1","","999.0","sa975541"
"Will Kobos","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.91","4.78","4.89","4.88","","0.0","0.0","","999.0","sa3007614"
"Tyler Olson","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.71","3.90","4.65","4.83","","0.0","0.0","","999.0","14741"
"Kyle Dohy","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","8.28","4.91","4.65","4.83","","0.0","0.0","","999.0","20334"
"Zac Grotz","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.69","3.99","4.81","4.83","","0.0","0.0","","999.0","18256"
"Kai-Wei Lin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.30","3.93","4.80","4.83","","0.0","0.0","","999.0","sa919537"
"Konner Wade","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.35","5.54","2.14","4.74","4.83","","0.0","0.0","","999.0","14655"
"Dellin Betances","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","7.50","4.52","4.87","4.83","","0.0","0.0","","999.0","6216"
"Junior Guerra","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","7.23","4.44","4.77","4.83","","0.0","0.0","","999.0","5702"
"Leon Hunter Jr.","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.43","7.51","3.98","4.45","4.65","","0.0","-0.1","","999.0","sa3010260"
"Travis Perry","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.14","4.12","4.77","4.84","","0.0","0.0","","999.0","sa3007488"
"Stefan Crichton","ARI","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","6.34","3.46","4.83","4.77","","0.0","0.0","","999.0","16058"
"Adrian Almeida","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","8.32","5.32","4.63","4.84","","0.0","0.0","","999.0","sa658087"
"Brian Gonzalez","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","7.79","4.68","4.68","4.84","","0.0","0.0","","999.0","sa828794"
"Javy Guerra","MIL","0","60","60.0","3","3","0","0","11","57","28","8","58","25","1.37","8.68","3.82","4.25","4.30","","0.0","0.0","","999.0","17292"
"Ruben Garcia","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.70","4.65","4.79","4.84","","0.0","0.0","","999.0","sa918319"
"Tanner Dodson","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.59","6.73","4.73","4.79","4.89","","0.0","-0.1","","999.0","sa3007008"
"Chester Pimentel","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.52","7.83","4.72","4.78","4.84","","0.0","0.0","","999.0","sa877342"
"Charlie Ruegger","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.52","6.74","4.21","4.79","4.85","","0.0","0.0","","999.0","sa3008427"
"Nick Kuzia","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.63","6.93","4.26","5.68","5.21","","0.0","0.0","","999.0","sa3004493"
"Dan Goggin","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","7.34","4.36","4.84","4.85","","0.0","0.0","","999.0","sa3009998"
"Jasseel De La Cruz","OAK","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.83","3.67","4.55","4.61","","0.0","-0.1","","999.0","sa879559"
"Braden Bristo","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.48","7.99","4.52","4.75","4.85","","0.0","0.0","","999.0","sa918549"
"Travis Bergen","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.53","8.23","5.14","4.65","4.85","","0.0","0.0","","999.0","18581"
"Kyle Ryan","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.53","5.92","4.00","4.66","4.85","","0.0","0.0","","999.0","11753"
"Kevin Coulter","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","6.61","3.63","4.81","4.85","","0.0","0.0","","999.0","sa3010115"
"Jonathan Aro","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.43","6.49","3.03","4.99","4.96","","0.0","0.0","","999.0","14699"
"Holden Laws","SEA","0","1","1.0","0","0","0","0","0","1","0","0","1","0","1.42","7.81","4.16","4.34","4.66","","0.0","-0.1","","999.0","sa3008332"
"Cristofer Melendez","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.53","8.41","5.16","4.87","4.91","","0.0","0.0","","999.0","sa873429"
"Nick Howard","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.62","7.83","5.17","5.26","5.17","","0.0","0.0","","999.0","sa827196"
"Ralph Garza Jr.","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","6.05","3.52","5.01","5.05","","0.0","0.0","","999.0","17682"
"Nick Goody","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.87","3.83","4.78","4.85","","0.0","0.0","","999.0","13685"
"Jefry Yan","MIA","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.53","8.28","5.26","4.57","4.78","","0.0","-0.1","","999.0","sa828460"
"Aaron Hernandez","LAA","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.49","7.37","4.15","4.89","4.97","","0.0","0.0","","999.0","sa3008599"
"AJ Ramos","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.41","7.68","3.75","4.75","4.85","","0.0","0.0","","999.0","8350"
"Dylan Hall","NYM","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.70","3.90","4.58","4.72","","0.0","-0.1","","999.0","sa3015008"
"Jeff Singer","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.25","4.20","4.69","4.85","","0.0","0.0","","999.0","sa919323"
"Michael Gomez","NYY","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","6.83","3.96","4.60","4.76","","0.0","-0.1","","999.0","sa3008454"
"Derek West","HOU","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.49","7.99","4.62","4.69","4.80","","0.0","-0.1","","999.0","sa3010557"
"Austin Drury","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","6.62","4.59","4.64","4.86","","0.0","0.0","","999.0","sa3008043"
"Nick Thwaits","SDP","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.44","6.39","3.59","4.73","4.92","","0.0","-0.1","","999.0","sa3008333"
"Josh D. Smith","TEX","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.60","4.09","4.68","4.82","","0.0","-0.1","","999.0","13629"
"Neil Ramírez","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.42","7.95","3.84","4.86","4.86","","0.0","0.0","","999.0","7677"
"Kyle Marman","CLE","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.47","8.10","4.44","4.76","4.82","","0.0","-0.1","","999.0","sa3008668"
"Reid Schaller","WSN","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","7.26","4.39","4.95","5.05","","0.0","0.0","","999.0","sa3008023"
"Wade Davis","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.46","7.56","3.89","4.93","4.86","","0.0","0.0","","999.0","7441"
"Jason Bahr","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.50","8.01","4.63","4.84","4.86","","0.0","0.0","","999.0","sa3004744"
"Kyle Dowdy","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.51","7.62","4.60","4.70","4.76","","0.0","0.0","","999.0","19285"
"Tahnaj Thomas","PIT","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","7.16","4.08","4.92","4.92","","0.0","0.0","","999.0","sa3003066"
"Rob Whalen","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.50","3.87","4.85","4.86","","0.0","0.0","","999.0","14165"
"Jose Martinez","STL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.48","5.17","3.47","4.62","4.82","","0.0","-0.1","","999.0","sa3002796"
"Jacob Webb","LAA","0","10","10.0","0","1","0","0","1","10","5","1","9","4","1.34","8.17","3.23","4.36","4.39","","0.0","0.0","","999.0","19274"
"Keegan Curtis","LAD","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.45","7.51","3.55","4.94","4.91","","0.0","-0.1","","999.0","sa3007833"
"Julio Pinto","CIN","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.59","8.03","5.06","5.22","5.19","","0.0","0.0","","999.0","sa736965"
"Brett Graves","","0","1","1.0","0","0","0","0","0","1","1","0","1","1","1.55","7.14","4.63","4.84","4.87","","0.0","0.0","","999.0","16218"
"Kit Scheetz","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.50","6.98","4.17","4.73","4.87","","0.0","0.0","","999.0","sa873684"
"Angel Acevedo","","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.51","6.23","3.85","4.83","4.87","","0.0","0.0","","999.0","sa917893"
"Nick Kennedy","COL","0","1","1.0","0","0","0","0","0","1","1","0","1","0","1.65","6.30","4.23","5.58","5.24","","0.0","0.0","","999.0","sa3004987"
